,id,Hull Volume,Hull Volume 1-2,Hull Volume 1-3,Hull Volume 2-3,Hull Volume Per Atom,Hull Volume 1-2 Per Atom,Hull Volume 1-3 Per Atom,Hull Volume 2-3 Per Atom,Unique 1,Unique 2,Unique 3,Clusters,Clusters Per Atom,Clusters 1-2,Clusters 1-3,Clusters 2-3,Clusters 1-2 Per Atom,Clusters 1-3 Per Atom,Clusters 2-3 Per Atom
0,245,69.21592972628909,48.75135588972392,20.230397535420344,8.147048765305017,3.4607964863144547,2.437567794486196,1.0115198767710172,0.40735243826525086,20,20,2,12,0.6,19,6,3,0.95,0.3,0.15
0,246,472.7853477229891,116.93408533190008,102.60345260524622,24.36081021670561,5.909816846537364,1.461676066648751,1.2825431575655777,0.30451012770882013,40,4,40,7,0.0875,15,40,5,0.1875,0.5,0.0625
0,247,261.47912196694205,69.81514179724107,53.659297827864506,38.63165648168891,6.536978049173551,1.7453785449310266,1.3414824456966126,0.9657914120422226,40,40,39,28,0.7,35,36,32,0.875,0.9,0.8
0,248,151.55957056923606,64.138421633787,43.412186676392366,17.279359308443826,5.051985685641202,2.1379473877929,1.4470728892130789,0.5759786436147942,30,30,9,17,0.5666666666666667,29,24,13,0.9666666666666667,0.8,0.43333333333333335
0,249,632.345538585631,112.94049002615228,103.82380491706157,91.35327956096938,7.904319232320387,1.4117561253269035,1.2977975614632695,1.1419159945121173,78,80,77,42,0.525,58,63,54,0.725,0.7875,0.675
0,25,147.85046224136576,63.06808744926848,42.757176434132205,16.981045529694487,4.9283487413788585,2.102269581642283,1.4252392144710735,0.5660348509898162,30,30,10,21,0.7,29,24,15,0.9666666666666667,0.8,0.5
0,250,217.9160686981191,78.2700564393023,51.44216672675701,22.139303349459674,5.447901717452977,1.9567514109825574,1.2860541681689253,0.5534825837364918,40,40,32,21,0.525,30,33,19,0.75,0.825,0.475
0,251,225.99827184230034,63.633054059370956,48.54855893762734,34.93605677639188,5.649956796057508,1.590826351484274,1.2137139734406834,0.873401419409797,39,40,38,31,0.775,35,37,31,0.875,0.925,0.775
0,252,242.6904430235781,87.54201294633474,59.75292321883492,24.981740911663238,6.067261075589452,2.1885503236583683,1.493823080470873,0.624543522791581,37,40,40,18,0.45,30,36,13,0.75,0.9,0.325
0,253,646.4080309921524,114.65520957208791,105.35665090048178,92.57513018736765,8.080100387401904,1.433190119651099,1.3169581362560223,1.1571891273420956,76,80,78,46,0.575,57,1,58,0.7125,0.0125,0.725
0,254,55.481879617377786,42.51138080327787,17.980385078988096,6.652525017315082,2.7740939808688894,2.1255690401638936,0.8990192539494049,0.3326262508657541,20,20,2,11,0.55,19,6,3,0.95,0.3,0.15
0,255,496.2199603229081,162.81142306785756,112.26673696878025,25.016011031532358,6.202749504036351,2.0351427883482196,1.4033342121097532,0.31270013789415446,79,80,74,13,0.1625,46,53,12,0.575,0.6625,0.15
0,256,490.35857747797223,118.90556805339287,104.94663351558684,25.27309041966216,6.129482218474653,1.4863196006674109,1.3118329189448354,0.315913630245777,40,4,38,22,0.275,12,40,5,0.15,0.5,0.0625
0,257,680.4752615537649,113.42601677237565,97.9131428609919,102.25350380366392,8.505940769422061,1.4178252096546955,1.2239142857623988,1.278168797545799,80,70,47,49,0.6125,53,55,59,0.6625,0.6875,0.7375
0,258,622.2242513016587,106.85741423893239,96.46484106098269,92.34330282261551,7.777803141270733,1.3357176779866549,1.2058105132622836,1.1542912852826939,74,75,40,36,0.45,52,1,61,0.65,0.0125,0.7625
0,259,526.724370217788,95.62368487417433,85.33729165965696,84.9184597062193,6.58405462772235,1.1952960609271792,1.066716145745712,1.0614807463277411,76,70,66,45,0.5625,35,65,56,0.4375,0.8125,0.7
0,26,228.82103708689468,64.10109077603937,48.97850719639616,35.24113395231134,5.720525927172367,1.6025272694009842,1.2244626799099039,0.8810283488077835,39,40,40,17,0.425,35,36,32,0.875,0.9,0.8
0,260,57.26845040960936,43.36564743234045,18.377240158254814,6.795538073077734,2.863422520480468,2.1682823716170225,0.9188620079127408,0.3397769036538867,20,20,2,12,0.6,19,6,3,0.95,0.3,0.15
0,261,464.2743492248123,116.25068028759561,101.46226187098652,23.83606193626668,5.803429365310153,1.453133503594945,1.2682782733873315,0.2979507742033335,40,4,40,13,0.1625,12,40,5,0.15,0.5,0.0625
0,262,189.15928617301807,73.96670186180775,50.0611630657831,20.241524874856704,6.305309539100603,2.465556728726925,1.6687054355261033,0.6747174958285568,30,30,9,21,0.7,29,24,15,0.9666666666666667,0.8,0.5
0,263,538.0627575874755,96.99060235120047,85.33422106131066,87.11586683600547,6.725784469843444,1.212382529390006,1.0666777632663833,1.0889483354500684,78,73,70,51,0.6375,51,52,55,0.6375,0.65,0.6875
0,264,156.48615183481337,135.30812900106767,26.78221304058777,16.423544669885388,3.912153795870334,3.3827032250266917,0.6695553260146943,0.4105886167471347,40,40,38,5,0.125,39,18,28,0.975,0.45,0.7
0,265,555.6581139014952,103.36484221805816,95.24175554302087,84.39241084200641,6.94572642376869,1.2920605277257269,1.1905219442877608,1.0549051355250803,80,75,73,49,0.6125,57,1,59,0.7125,0.0125,0.7375
0,266,148.91855326996244,128.94671015948012,25.507189547847098,14.3036915245369,3.722963831749061,3.223667753987003,0.6376797386961774,0.3575922881134225,40,40,37,8,0.2,39,17,26,0.975,0.425,0.65
0,267,465.7490003278421,115.96909044601283,101.64915073916468,24.045770386288844,5.821862504098027,1.4496136305751604,1.2706143842395585,0.30057212982861053,40,4,40,16,0.2,11,40,7,0.1375,0.5,0.0875
0,268,526.724370217788,95.62368487417433,85.33729165965696,84.9184597062193,6.58405462772235,1.1952960609271792,1.066716145745712,1.0614807463277411,76,70,66,48,0.6,53,49,57,0.6625,0.6125,0.7125
0,269,458.7765585052795,115.00768455432048,100.69799144697306,23.732782335902897,5.734706981315994,1.437596056929006,1.2587248930871633,0.2966597791987862,40,4,40,11,0.1375,9,40,5,0.1125,0.5,0.0625
0,27,238.23370665718542,81.85256718271235,56.59429663758651,23.190848875893266,5.955842666429636,2.046314179567809,1.4148574159396627,0.5797712218973317,40,39,39,22,0.55,30,33,17,0.75,0.825,0.425
0,270,56.37038642553748,42.93739381133782,18.178270426398495,6.723837760293427,2.818519321276874,2.146869690566891,0.9089135213199248,0.33619188801467137,20,20,2,12,0.6,19,8,3,0.95,0.4,0.15
0,271,461.4959985735457,117.40879562800875,101.11627572264919,23.271866547950722,5.768699982169322,1.4676099453501092,1.2639534465331148,0.290898331849384,40,4,40,39,0.4875,7,40,5,0.0875,0.5,0.0625
0,272,593.2608720113349,103.5154525165838,92.82097233239003,91.2366069569096,7.415760900141686,1.2939431564572976,1.1602621541548754,1.14045758696137,79,77,54,44,0.55,54,1,48,0.675,0.0125,0.6
0,273,472.7853477229891,116.93408533190008,102.60345260524622,24.36081021670561,5.909816846537364,1.461676066648751,1.2825431575655777,0.30451012770882013,40,4,40,13,0.1625,15,40,5,0.1875,0.5,0.0625
0,274,228.8133307381372,83.33748966602793,53.84497281920831,23.671418508848642,5.72033326845343,2.0834372416506985,1.3461243204802078,0.591785462721216,40,37,37,19,0.475,30,33,22,0.75,0.825,0.55
0,275,626.9775905742946,107.40092034278551,96.09060926452486,94.95325615696643,7.837219882178682,1.3425115042848188,1.2011326158065607,1.1869157019620804,80,71,45,49,0.6125,53,65,52,0.6625,0.8125,0.65
0,276,501.3638623722737,120.52465870304603,106.41372967641983,25.71933638153864,6.267048279653421,1.5065582337880754,1.3301716209552479,0.321491704769233,40,4,38,17,0.2125,9,40,5,0.1125,0.5,0.0625
0,277,449.2399902836564,115.48913853850883,99.42261209357619,22.789178473289887,5.615499878545705,1.4436142317313603,1.2427826511697024,0.2848647309161236,40,4,38,40,0.5,13,40,7,0.1625,0.5,0.0875
0,278,712.3578744972497,122.53562365982644,112.40811144370926,98.23017629948517,8.90447343121562,1.5316952957478305,1.4051013930463658,1.2278772037435646,77,78,77,44,0.55,59,62,46,0.7375,0.775,0.575
0,279,437.63847614278677,150.94037775876112,104.05977648217774,22.634948747511046,5.470480951784834,1.886754721984514,1.3007472060272218,0.28293685934388807,78,80,72,9,0.1125,46,51,12,0.575,0.6375,0.15
0,28,141.4056899393377,126.39493325291959,24.422830061743415,14.994518366144305,3.5351422484834423,3.1598733313229896,0.6105707515435854,0.3748629591536076,40,40,36,9,0.225,39,17,28,0.975,0.425,0.7
0,280,152.92674048661507,132.47592915307388,25.477700085722642,15.911210436032103,3.8231685121653767,3.311898228826847,0.636942502143066,0.3977802609008026,40,34,39,17,0.425,39,17,28,0.975,0.425,0.7
0,281,435.8653805886462,150.56005005467122,103.79654834974133,22.565477951363246,5.448317257358077,1.8820006256833903,1.2974568543717666,0.2820684743920406,78,80,72,11,0.1375,46,52,12,0.575,0.65,0.15
0,282,556.9057976642356,103.51875699566551,95.39900252392435,84.58103832510402,6.961322470802945,1.293984462445819,1.1924875315490544,1.0572629790638002,80,73,73,45,0.5625,57,1,53,0.7125,0.0125,0.6625
0,283,568.1224609427289,100.57044711978908,90.21767504003337,88.60192354642355,7.101530761784112,1.2571305889973634,1.1277209380004172,1.1075240443302943,78,75,60,51,0.6375,50,1,59,0.625,0.0125,0.7375
0,284,149.84195103338547,63.67554693214872,43.09875135832761,17.136334778091534,4.994731701112849,2.122518231071624,1.436625045277587,0.5712111592697178,30,30,10,19,0.6333333333333333,29,24,16,0.9666666666666667,0.8,0.5333333333333333
0,285,630.0970952632986,107.75680051441448,97.16054682662987,93.26626109241538,7.876213690791232,1.346960006430181,1.2145068353328734,1.1658282636551922,72,74,42,53,0.6625,54,61,1,0.675,0.7625,0.0125
0,286,250.64991174613212,85.04040191507409,58.82501725917614,23.765460116705412,6.266247793653303,2.126010047876852,1.4706254314794036,0.5941365029176353,40,39,40,18,0.45,30,35,17,0.75,0.875,0.425
0,287,160.31906470362674,66.41050580803785,45.022291087861866,18.007436950714926,5.343968823454224,2.213683526934595,1.5007430362620622,0.6002478983571642,30,30,9,16,0.5333333333333333,29,24,18,0.9666666666666667,0.8,0.6
0,288,242.94576476221786,88.82591651285007,60.49938005179247,25.424676514327786,6.073644119055446,2.220647912821252,1.5124845012948118,0.6356169128581947,40,39,38,24,0.6,30,34,27,0.75,0.85,0.675
0,289,157.76296423291328,134.90204185688248,26.697694398924796,16.142580369486257,3.944074105822832,3.372551046422062,0.6674423599731198,0.4035645092371564,40,40,38,7,0.175,39,18,29,0.975,0.45,0.725
0,29,494.4759003882876,120.15820389374692,105.52363187158701,25.241059144442335,6.180948754853595,1.5019775486718365,1.3190453983948376,0.3155132393055292,40,4,40,15,0.1875,13,40,5,0.1625,0.5,0.0625
0,290,441.2237577573753,151.70679886194446,104.59015423374842,22.775465302496823,5.515296971967191,1.8963349857743057,1.3073769279218552,0.2846933162812103,79,80,70,13,0.1625,46,50,12,0.575,0.625,0.15
0,291,526.4117603930667,168.73185803509705,116.35730711817139,26.2157342309239,6.580147004913334,2.1091482254387133,1.4544663389771424,0.32769667788654877,80,80,76,6,0.075,51,50,12,0.6375,0.625,0.15
0,292,647.1292682242998,109.68958055111527,94.71282684753588,98.94770685659944,8.089115852803747,1.3711197568889408,1.1839103355941984,1.236846335707493,77,70,60,53,0.6625,50,43,59,0.625,0.5375,0.7375
0,293,539.8366318561666,171.31336958305556,118.14060283301026,26.74737959637978,6.747957898202083,2.1414171197881946,1.4767575354126283,0.33434224495474724,80,80,79,10,0.125,49,55,12,0.6125,0.6875,0.15
0,294,526.9613181441983,99.67748632961047,91.89586370058838,81.63344654325884,6.5870164768024795,1.245968579120131,1.1486982962573546,1.0204180817907356,77,74,77,40,0.5,59,55,61,0.7375,0.6875,0.7625
0,295,565.484726120056,100.25888247618587,89.65783602851572,88.76101746354362,7.0685590765007005,1.2532360309523234,1.1207229503564464,1.1095127182942952,76,75,63,44,0.55,50,52,54,0.625,0.65,0.675
0,296,283.4646734087817,94.38411914056083,61.575099342993354,26.267956814090475,7.086616835219543,2.3596029785140207,1.539377483574834,0.6566989203522619,40,40,27,18,0.45,30,10,16,0.75,0.25,0.4
0,297,630.8733360064375,107.84482562579177,93.12654098883417,97.3236102658588,7.885916700080469,1.348060320322397,1.1640817623604272,1.2165451283232351,71,62,63,37,0.4625,50,50,63,0.625,0.625,0.7875
0,298,164.6622792397305,142.4101438548731,27.095223766522533,16.711697161146652,4.116556980993263,3.5602535963718274,0.6773805941630633,0.4177924290286663,40,40,39,11,0.275,39,19,29,0.975,0.475,0.725
0,299,155.90323998953673,140.75838235568608,27.539760820670125,17.37348051811717,3.8975809997384183,3.518959558892152,0.6884940205167531,0.43433701295292926,40,39,30,8,0.2,39,21,30,0.975,0.525,0.75
0,3,141.9500945092621,126.0547027593046,24.68833065769614,15.051472295226805,3.5487523627315527,3.1513675689826153,0.6172082664424036,0.3762868073806701,40,40,39,20,0.5,39,19,30,0.975,0.475,0.75
0,30,528.0257625257559,95.78151632461605,86.50874381772319,82.79581012675472,6.600322031571949,1.1972689540577006,1.0813592977215398,1.034947626584434,76,79,55,42,0.525,48,1,42,0.6,0.0125,0.525
0,300,723.90721036378,118.20207429015373,102.99020916390324,106.33685262756543,9.04884012954725,1.4775259286269216,1.2873776145487905,1.329210657844568,74,70,33,37,0.4625,55,61,55,0.6875,0.7625,0.6875
0,301,148.01877496869525,129.74425485511665,24.913758883719225,15.532782404992446,3.7004693742173815,3.243606371377916,0.6228439720929806,0.38831956012481117,40,36,38,19,0.475,39,19,29,0.975,0.475,0.725
0,302,524.4759817834307,95.35145447600931,85.28352112696707,84.44089289577865,6.555949772292884,1.1918931809501163,1.0660440140870884,1.055511161197233,77,74,68,52,0.65,51,53,57,0.6375,0.6625,0.7125
0,303,489.4432377467479,120.11039503154208,104.87491304775443,24.82809827928498,6.118040471834349,1.501379937894276,1.3109364130969303,0.3103512284910622,40,4,40,7,0.0875,17,40,5,0.2125,0.5,0.0625
0,304,193.03622690260417,153.7231757696783,29.065251816995296,17.943313191979858,4.825905672565105,3.8430793942419577,0.7266312954248824,0.44858282979949643,40,38,39,21,0.525,39,35,20,0.975,0.875,0.5
0,305,139.99654707736647,125.51778538807866,24.41422166270663,15.125781796765695,3.499913676934162,3.1379446347019666,0.6103555415676658,0.3781445449191424,40,35,38,4,0.1,39,19,30,0.975,0.475,0.75
0,306,516.5306823590535,148.17840145039253,63.80076794452963,48.19337638114666,8.608844705984223,2.469640024173209,1.0633461324088271,0.8032229396857777,60,57,56,34,0.5666666666666667,45,52,40,0.75,0.8666666666666667,0.6666666666666666
0,307,559.2818853824763,174.8616560240295,120.59532473388293,27.558623004277752,6.991023567280953,2.1857707003003686,1.5074415591735366,0.3444827875534719,79,80,72,15,0.1875,46,55,12,0.575,0.6875,0.15
0,308,519.9984215784581,94.80814676908108,85.09595734473001,83.48613586732148,6.499980269730726,1.1851018346135134,1.063699466809125,1.0435766983415184,74,74,68,38,0.475,38,1,51,0.475,0.0125,0.6375
0,309,664.0970012261762,116.78534968634548,107.29809306759684,94.23427889409591,8.301212515327203,1.4598168710793185,1.3412261633449605,1.177928486176199,77,79,79,48,0.6,60,63,61,0.75,0.7875,0.7625
0,31,502.9551320957513,164.10378151473657,113.16008309630081,25.297386339136985,6.286939151196892,2.0512972689342073,1.4145010387037602,0.3162173292392123,79,80,72,9,0.1125,47,56,12,0.5875,0.7,0.15
0,310,560.7762914885125,99.70169470735487,89.5201373212906,87.67167590242289,7.0097036436064055,1.246271183841936,1.1190017165161326,1.0958959487802862,77,78,64,40,0.5,50,1,50,0.625,0.0125,0.625
0,311,723.90721036378,118.20207429015373,102.99020916390324,106.33685262756543,9.04884012954725,1.4775259286269216,1.2873776145487905,1.329210657844568,74,70,33,45,0.5625,54,57,62,0.675,0.7125,0.775
0,312,475.08993142023525,118.15504028914958,102.94303087969669,24.19406555098657,5.938624142752941,1.4769380036143698,1.2867878859962087,0.3024258193873321,40,4,40,16,0.2,14,40,5,0.175,0.5,0.0625
0,313,582.2354335062354,106.73274701140288,98.25646136712446,86.80367653630972,7.277942918827942,1.334159337642536,1.2282057670890558,1.0850459567038715,78,78,76,44,0.55,62,1,48,0.775,0.0125,0.6
0,314,522.234002336183,95.0796085137421,85.20422202079183,83.96046270892109,6.527925029202288,1.1884951064217764,1.065052775259898,1.0495057838615136,77,73,66,44,0.55,45,1,61,0.5625,0.0125,0.7625
0,315,152.8630662837834,134.01400478389507,26.25303694738965,16.1080083081646,3.8215766570945853,3.350350119597377,0.6563259236847412,0.40270020770411497,40,40,38,8,0.2,39,19,29,0.975,0.475,0.725
0,316,238.92239948380546,85.50354904739946,55.81415260765826,22.722476443252418,5.973059987095136,2.1375887261849864,1.3953538151914564,0.5680619110813104,40,40,25,19,0.475,30,33,17,0.75,0.825,0.425
0,317,55.481879617377786,42.51138080327787,17.980385078988096,6.652525017315082,2.7740939808688894,2.1255690401638936,0.8990192539494049,0.3326262508657541,20,20,2,15,0.75,19,7,3,0.95,0.35,0.15
0,318,709.4424210155936,116.6223426097617,102.01074984800363,104.80797639526335,8.86803026269492,1.4577792826220213,1.2751343731000453,1.3100997049407919,71,68,32,33,0.4125,54,49,59,0.675,0.6125,0.7375
0,319,276.0181439515672,72.36093761796748,55.6478029320118,40.0852470437347,6.90045359878918,1.809023440449187,1.391195073300295,1.0021311760933673,40,39,40,30,0.75,35,35,36,0.875,0.875,0.9
0,32,174.17000552028375,148.5328818424868,28.51111535372914,16.843289295127768,4.354250138007094,3.71332204606217,0.7127778838432285,0.4210822323781942,40,40,40,18,0.45,39,35,28,0.975,0.875,0.7
0,320,297.10148242819787,75.77369179130234,58.55302766264789,42.176461504265305,7.427537060704947,1.8943422947825586,1.4638256915661974,1.0544115376066325,40,40,40,28,0.7,35,35,33,0.875,0.875,0.825
0,321,471.20537162133945,157.82139772920843,108.8177333762936,24.00402352988615,5.890067145266743,1.9727674716151054,1.36022166720367,0.30005029412357687,80,80,73,15,0.1875,47,53,12,0.5875,0.6625,0.15
0,322,143.7588149901036,125.7090347249178,26.99967542756846,15.08620219093689,3.5939703747525895,3.142725868122945,0.6749918856892114,0.37715505477342226,40,40,38,11,0.275,39,25,24,0.975,0.625,0.6
0,323,570.9468677126066,105.30627863848443,96.99022019824238,85.8176530949625,7.136835846407583,1.3163284829810553,1.2123777524780297,1.0727206636870312,78,79,76,44,0.55,53,1,1,0.6625,0.0125,0.0125
0,324,538.0627575874755,96.99060235120047,85.33422106131066,87.11586683600547,6.725784469843444,1.212382529390006,1.0666777632663833,1.0889483354500684,78,73,70,50,0.625,42,53,54,0.525,0.6625,0.675
0,325,450.65316403594574,114.91807618142064,99.60590522691676,23.067435563741036,5.6331645504493215,1.4364759522677581,1.2450738153364596,0.28834294454676296,40,4,40,26,0.325,14,40,6,0.175,0.5,0.075
0,326,539.422336558925,101.28902399848249,93.35046706034443,82.78844622145164,6.7427792069865635,1.266112799981031,1.1668808382543054,1.0348555777681454,79,78,77,50,0.625,57,1,1,0.7125,0.0125,0.0125
