,Al CN Avg,Al CN Max,Al CN Min,Al-Al NN1 BL Avg,Al-Al NN1 BL Max,Al-Al NN1 BL Min,Al-Ga NN1 BL Avg,Al-Ga NN1 BL Max,Al-Ga NN1 BL Min,Al-In NN1 BL Avg,Al-In NN1 BL Max,Al-In NN1 BL Min,Al-O NN1 BL Avg,Al-O NN1 BL Max,Al-O NN1 BL Min,Ga CN Avg,Ga CN Max,Ga CN Min,Ga-Al NN1 BL Avg,Ga-Al NN1 BL Max,Ga-Al NN1 BL Min,Ga-Ga NN1 BL Avg,Ga-Ga NN1 BL Max,Ga-Ga NN1 BL Min,Ga-In NN1 BL Avg,Ga-In NN1 BL Max,Ga-In NN1 BL Min,Ga-O NN1 BL Avg,Ga-O NN1 BL Max,Ga-O NN1 BL Min,In CN Avg,In CN Max,In CN Min,In-Al NN1 BL Avg,In-Al NN1 BL Max,In-Al NN1 BL Min,In-Ga NN1 BL Avg,In-Ga NN1 BL Max,In-Ga NN1 BL Min,In-In NN1 BL Avg,In-In NN1 BL Max,In-In NN1 BL Min,In-O NN1 BL Avg,In-O NN1 BL Max,In-O NN1 BL Min,O CN Avg,O CN Max,O CN Min,O-Al NN1 BL Avg,O-Al NN1 BL Max,O-Al NN1 BL Min,O-Ga NN1 BL Avg,O-Ga NN1 BL Max,O-Ga NN1 BL Min,O-In NN1 BL Avg,O-In NN1 BL Max,O-In NN1 BL Min,O-O NN1 BL Avg,O-O NN1 BL Max,O-O NN1 BL Min,id,xx,xy,xz,yx,yy,yz,zx,zy,zz
0,5.6,6.0,4.0,3.134551764101988,3.2388931914397348,3.046973955880643,3.2257252062117674,3.268272912200976,3.132883260924883,,,,1.9632194513440488,2.0007886787315545,1.8922894435489361,4.0,4.0,4.0,3.2591241538782434,3.325165404848633,3.1980355337989437,3.245906846535165,3.538095814791367,3.028858295225759,,,,1.8435869819468536,1.892298793178386,1.8192355972954735,,,,,,,,,,,,,,,,3.6666666666666665,5.0,3.0,1.9558566045111718,2.1347085035248785,1.8559179107136234,2.0300311175708647,3.366843491882691,1.7712544150298843,,,,2.828034792665365,2.87963096917282,2.772102704965846,1992,4.97604386,-0.02362412,-0.01732897,0.04031599,8.55117485,-0.00953377,0.03164038,0.00966592,9.17743912
0,5.4,6.0,5.0,3.420274063928673,3.525609034416742,3.3609660923480322,3.4214020363304254,3.5257760044150532,3.306310158348398,3.401244910004029,3.5256090344167426,3.306418589232541,1.9834346200214048,2.1159067867504375,1.8951198540611003,5.7,6.0,5.0,3.419652371048451,3.459711740291747,3.361395940613873,3.415875733538428,3.5256090344167434,3.196972956683855,3.426809282323157,3.5257760044150532,3.197100782621081,2.049670699828206,2.115906786750438,1.8951198540611003,5.428571428571429,6.0,5.0,3.3947523867831424,3.459582347334534,3.328269099229496,3.3924095370641494,3.5253676162136323,3.197195757064331,3.670383834749757,4.758416004609445,3.4159551515703406,1.989742809966322,2.1159067511732843,1.8951198540611003,3.6666666666666665,4.0,3.0,2.032609129374791,3.907324898808306,1.8456497709745041,2.3546530914697663,4.386188490015511,1.8456497709745041,2.67470392777544,4.15456048960493,1.8456497709745041,2.8813378776799823,2.8895141030622202,2.8649854549828175,1993,6.39244013,0.14113999,0.05101318,-3.31828172,5.46547974,0.00905436,-0.19049561,-0.16259872,24.02601149
0,5.0,6.0,4.0,3.333580536594439,3.5479672687162083,3.218141755495771,3.293791104836283,3.3961137296413866,3.092417000042315,3.3894208934792336,4.341855685992312,3.144791375525198,1.9549666792017373,2.0300985261298834,1.8798348322735912,5.076923076923077,6.0,4.0,3.3169105638484004,3.547962094440923,3.1936916180225023,3.444419109972831,5.167004499170806,3.1186062715812852,3.586295881390566,4.511425502022559,3.2181396554736246,1.9607460520423639,2.0300985261298834,1.8798348322735912,4.857142857142857,6.0,4.0,3.3228639845878862,3.4006873886684135,3.253312484866052,3.3394419640644406,3.5195547298344687,3.22530865394211,3.5167289578322425,4.557256342431873,3.2848104976956796,1.944233558212002,2.030098526129883,1.8798348322735912,3.3333333333333335,4.0,3.0,2.22823041244152,3.967581940203222,1.8591290273822842,2.13318906061425,3.6001378014343737,1.8591290273822827,2.7345475099035337,4.838616147894214,1.8591290273822834,2.9312453381070385,2.9603781690049122,2.873926502282111,1994,24.47413094,1.417e-05,-0.02147093,-1.842e-05,6.184834,2.66e-05,-1.49379378,-3.77e-06,5.83629627
0,6.0,6.0,6.0,2.8756419113114906,3.1277613132696676,2.74561454524763,4.225495815873369,6.719171035591719,2.7456145452476317,4.077811956997546,6.233973745244814,2.7456145452476317,1.988889045847301,1.988889054515856,1.9888890199191998,6.0,6.0,6.0,2.8268050874868855,2.8268050874868855,2.8268050874868855,,,,5.316345179299731,5.316345179299731,5.316345179299731,1.9888890199192,1.9888890199192,1.9888890199192,6.0,6.0,6.0,2.8268050922203254,2.8268050969537644,2.8268050874868864,6.078625826093747,6.840906472887762,5.316345179299731,3.3475269450250407,3.347526945025041,3.3475269450250407,1.9888890372170678,1.9888890501044758,1.9888890243296597,4.0,4.0,4.0,1.9921669715233266,2.047930839465741,1.9690972577590902,3.8654727946339733,6.101349555697642,1.9297031225569945,3.3554098878353513,6.101152094961343,1.9297972410196567,2.750405548014088,2.7504136746100043,2.7503990766009885,1995,4.96038924,0.02041248,0.00254327,-2.49785896,4.28531755,-0.00519635,-0.00982601,0.0136759,13.43833152
0,6.0,6.0,6.0,3.1075828374899364,3.646357279474128,2.874389537086208,4.769030392019988,8.52111776754253,2.990776790358185,3.2402604782756033,3.7142750117281937,2.874389537086208,2.0352106176829836,2.0352117953118922,2.0352088518242195,6.0,6.0,6.0,3.186775288484433,3.186775288484433,3.186775288484433,,,,2.8743895370862087,2.8743895370862087,2.8743895370862087,2.035211791411522,2.035211791411522,2.035211791411522,6.0,6.0,6.0,3.1880859608701906,3.6464462408812572,2.952035007214958,5.374484361612363,6.84378461211002,2.8743895370862087,3.15754347609846,3.6122639390327684,2.9520350072149593,2.0352110584648813,2.035211795311892,2.035208851824219,4.0,4.0,4.0,2.0300169240813397,2.105398304845318,1.9649074291760404,4.6053388249322085,7.400401268326986,1.964913904021017,2.404964377429571,4.408524269247219,1.9649074291760402,2.8566479073054145,2.856656474313179,2.85663782990419,1996,10.15532375,0.06313682,0.01029353,-2.56612593,4.38126139,-0.00892788,-0.0162906,0.02086291,13.68754363
0,4.714285714285714,6.0,4.0,3.2670999016285145,3.4058075875749103,3.1448248916650874,3.239093764050699,3.379917341601196,3.051757951478896,,,,1.9182358252985534,2.0177227402526783,1.8346350934092883,5.222222222222222,6.0,4.0,3.2368391947572386,3.485226753144206,3.1333637429855226,3.2058059709035565,3.3762488120055982,3.026229483194645,,,,1.9473701968295754,2.0177228137369254,1.8346343033597334,,,,,,,,,,,,,,,,3.6666666666666665,5.0,3.0,2.1257542925229953,3.600347507115949,1.7865563003574898,2.025190621809075,3.7241210277620165,1.786556300357489,,,,2.8743395638112674,2.925109508905576,2.821026570184062,1997,10.03969436,-0.05440936,-0.04091362,0.04642371,8.62589839,-0.01242084,0.03741062,0.01299014,9.24897548
0,3.6666666666666665,4.0,3.0,3.2858681082608734,3.3468284142755578,3.22490780224619,,,,3.484858704450966,3.5865764624485217,3.416565543216862,2.0282460758180085,2.0594535423777547,1.9658311426985169,,,,,,,,,,,,,,,,3.4,4.0,3.0,3.4575414399573248,3.599962274870988,3.3029059405040426,,,,3.443472643863994,3.601844793123046,3.291547385675264,2.003280102570212,2.0594535423777547,1.9658311426985169,2.3333333333333335,3.0,2.0,2.6159086159484333,4.524219589354378,1.9113597508696527,,,,2.1434196614084278,3.686606044719491,1.9016910124674913,2.9964513212395523,3.039073917043818,2.9269485276874647,1998,12.18343725,-1.8e-07,-0.01872348,-4.93e-06,3.20609913,9.72e-06,-1.70558417,-7.31e-06,6.21218345
0,6.0,6.0,6.0,3.0231757456460073,3.738688273897288,2.798677902960513,3.3655726380484423,3.7192624637234704,2.981156725762238,3.7778452557315063,5.428506903121171,2.7986779029605144,2.035354437349173,2.0353544515833164,2.0353544176525786,6.0,6.0,6.0,3.4473292674742106,3.8848071191580953,2.981156725762238,3.2638266358854464,3.884807119158096,2.7986779029605127,3.3873622180502387,4.050351774592721,2.889917324205861,2.035354442273657,2.035354451583317,2.035354417652579,6.0,6.0,6.0,3.2471523087799494,3.7386882738972878,2.7986779029605144,2.96422866764879,3.204090775779995,2.7986779029605136,3.719262463723469,3.71926246372347,3.7192624637234686,2.035354440272623,2.0353544515833164,2.0353544209591363,4.0,4.0,4.0,2.3354815853750086,3.855781991948181,1.9763910498012345,2.338754030041392,3.855782026395909,1.9763910498012345,2.6421535904793014,4.0849582643641735,1.9764221663600492,2.81199446688983,2.8120056303393075,2.8119846151363306,1999,5.08605487,0.0325508,0.00414461,-2.57109469,4.38799832,-0.00895798,-0.01286335,0.02204267,13.69803558
0,5.55,6.0,5.0,3.340157595441453,3.4509539944395256,3.2714486831409806,3.3131919984023988,3.3793372007157054,3.211812328515719,,,,1.9605520976517472,2.0545916848632655,1.84561484247816,5.416666666666667,6.0,5.0,3.3163666054234064,3.379367878465159,3.211534737450748,3.3791151646231725,3.450992409150387,3.271410268430118,,,,1.9326885186670661,2.0545916848632655,1.84561484247816,,,,,,,,,,,,,,,,3.6666666666666665,4.0,3.0,1.9745466680474746,2.9535857840607993,1.784885412387276,2.10571591781454,4.016975070907012,1.784885412387276,,,,2.802608925245677,2.8107104041018505,2.7864059972123343,2,6.18003615,0.20808218,0.07289672,-3.27068245,5.24803559,-0.00972118,-0.27329731,-0.13561332,23.6267165
0,3.0,3.0,3.0,6.336344462799415,6.336344462799415,6.336344462799415,4.037041600829013,4.3851149276549855,3.68896827400304,3.426571630981429,3.5140371786553004,3.339106083307558,1.9504992836937929,1.9504992836937929,1.9504992836937929,3.5,4.0,3.0,3.8292932187827677,4.104465038095531,3.5541213994700036,3.3642258649576138,3.3642258649576138,3.3642258649576138,3.349573049770543,3.4340538505637537,3.2650922489773326,2.00346694356414,2.056434603434488,1.9504992836937927,3.75,4.0,3.0,3.5841996510451635,4.104465038095532,3.3391060833075588,3.3495730497705427,3.554121399470003,3.2161981962971584,3.3799263146520886,3.554121399470003,3.2161981962971593,2.0299507734993147,2.0564346034344885,1.9504992836937933,2.3333333333333335,3.0,2.0,2.7137744544195854,3.6688235371487967,1.8990303979409144,3.080713189377543,4.870614233430549,1.9178992513023392,2.2840602413905,3.6236372040798592,1.9178992513023387,2.980773295735668,3.023224053395683,2.9127620086141284,20,12.26488562,4.71e-06,-0.02616814,-5.85e-06,3.18889545,3.24e-06,-1.63760805,-6.92e-06,6.12358259
0,6.0,6.0,6.0,6.383788768835691,6.383788768835691,6.383788768835691,6.106336884082463,6.111248620194002,6.101425147970923,3.6134567042224917,3.6190042102664433,3.60790919817854,2.188495670486267,2.2024996733467828,2.1744916676257517,6.0,6.0,6.0,6.106336884082462,6.106336884082462,6.106336884082462,,,,3.619004389495269,3.619004389495269,3.619004389495269,2.2025003323740857,2.2025003323740857,2.2025003323740857,6.0,6.0,6.0,4.320026994311126,6.650265604809752,3.3636518418899746,5.1286339230097004,8.817035148777824,3.3637007558581185,3.6163027989313283,3.6682915292258627,3.559065928996025,2.195738664395402,2.202502127459995,2.1744867078209373,4.0,4.0,4.0,4.0014893514857635,5.775158209181041,2.146065292539789,4.777935326940882,6.733713942076904,2.1460876338996018,2.195788864427509,2.2119698400423564,2.174823059503549,3.0546085582939253,3.0546130820814987,3.0546030467035163,200,10.18103173,-0.0038427,0.00686335,0.0039913,10.18097208,0.00499158,-0.00698118,-0.00509565,10.18125425
0,,,,,,,,,,,,,,,,4.72,6.0,4.0,,,,3.3943563266870957,3.448267478182765,3.338971816344807,3.415711177305594,4.584429016774595,3.145743315024415,1.9638081982850082,2.0619699135106124,1.9085922334706074,6.0,6.0,6.0,,,,3.369763482754301,3.406302235085087,3.321045146313252,4.266997701909071,6.181710893029904,3.1789499983601917,2.0619699135106124,2.0619699135106124,2.061969913510612,3.3333333333333335,4.0,3.0,,,,1.9661652545136423,2.0883500169460176,1.8908065705608978,2.8025658618852725,4.820804418156453,1.9696954667749635,2.976945943186296,3.0062708538071528,2.9190050958188904,2000,24.86381523,3.006e-05,-0.08088598,-1.605e-05,6.29148663,-1.889e-05,-1.48536425,-5.86e-06,5.91746647
0,5.111111111111111,6.0,4.0,3.8865398378310747,5.536327226698268,3.321574146018249,3.4191778710150422,3.538670621427547,3.2289296187357035,3.4326280587244717,3.4987154486828054,3.369048447128147,2.0568059539404207,2.1388561529687133,1.9450958995744352,5.666666666666667,6.0,4.0,3.4128965942663236,3.483640132728068,3.262967160680881,4.106089346843617,6.342152414792034,3.25578566301649,3.4097149914374145,3.4803363642765306,3.3017958951615163,2.1057479900449594,2.1388567697191645,2.0231694715968347,4.705882352941177,6.0,4.0,3.430866940401856,3.5657702012325445,3.229931886187391,3.418669490263067,3.729758751139208,3.159617800402827,3.4005676495716948,3.653346527083225,3.2995137678127446,2.028838664183736,2.1388561529687133,1.9450951058298802,3.6666666666666665,5.0,3.0,2.405690457838983,4.365928702572347,1.9011759672940984,2.850659736927468,4.802286835723644,1.9011623751857671,2.134438141702675,3.8753697373306695,1.901163143702907,3.047025507092173,3.100566455888932,2.9908930769702216,2001,10.7020449,-0.02591094,-0.05449359,0.02189111,9.13399861,-0.03223326,0.04987941,0.03409974,9.7592061
0,4.533333333333333,6.0,4.0,3.3609728237218093,3.548791627715453,3.20898127628824,3.335587805254761,3.5119389216865753,3.2258422426432607,3.29666910648632,3.379274353181851,3.1129291947585473,1.9177240233839141,2.02704971022041,1.877969228170642,5.111111111111111,6.0,4.0,3.3388843339284042,3.5119407554872484,3.2606087535163764,3.614992165104952,6.017564010966364,3.2458339823171176,3.2522455003459445,3.511940755487246,3.0878302000703153,1.9607917181982915,2.0270497102204104,1.8779692281706424,5.75,6.0,4.0,3.3054585709462145,3.3528739690093943,3.2467033001981505,3.2304206719449304,3.5119389216865757,3.0878302000703153,3.3925100538304997,4.692484879891412,3.1129253720531,2.0084146499641893,2.0270497102204104,1.8779692281706428,3.3333333333333335,4.0,3.0,2.0552015277867763,3.559994970326177,1.854447317826818,2.506402234917849,4.637888049442163,1.8544473178268184,2.4459840137641935,4.558963731790706,1.85444731782682,2.926592727966589,2.956046393674632,2.869040667136354,2002,24.36845937,9.08e-06,-0.0078461,-1.835e-05,6.1756604,3.742e-05,-1.51219273,-3.52e-06,5.84491812
0,,,,,,,,,,,,,,,,4.666666666666667,6.0,4.0,,,,3.8764668318331013,3.9623743062672756,3.790559357398928,3.5268292311471883,3.6592277703334686,3.3703041657301283,2.0996667935362785,2.2184242324279673,2.040288055447871,5.538461538461538,6.0,4.0,,,,3.575119275582217,4.0256273760071775,3.226312057044463,3.378488508490242,3.7102677871460994,3.077800337458582,2.1773047323056804,2.2218582548879224,2.040288055447871,3.375,4.0,2.0,,,,2.9790907091367873,5.011346974755618,1.9254856156741347,2.17139994197256,2.3127308631960615,2.0366252982025017,3.140894149498026,3.177779977985062,3.1011146943480545,2003,10.996773,-0.08541539,-0.79329683,5.45557887,3.14446457,-0.66422983,-1.38417717,-0.17182387,15.7880047
0,5.625,6.0,5.0,3.360765482906032,3.467102779270924,3.229923863018358,3.32996580129937,3.407592656946047,3.11122842007875,,,,1.9871953558583337,2.0662821786518326,1.855384009136659,5.375,6.0,5.0,3.336080825183215,3.3957567411763856,3.2534492737726772,3.358616539968846,3.4670202904669924,3.288737389904155,,,,1.9344708134795405,2.0662821786518326,1.8553840091366591,,,,,,,,,,,,,,,,3.6666666666666665,4.0,3.0,2.0920470996069365,3.925349162566343,1.7960591508104888,2.066405085302612,3.963384046212595,1.7962076297089318,,,,2.8179069652525945,2.8260324327179327,2.8016560584479357,2004,6.22072026,0.13435968,0.06441426,-3.22699171,5.32022646,-0.00953436,-0.24254626,-0.11365133,23.72111369
0,5.0,6.0,4.0,3.185844203886515,3.226645787702028,3.120617438620249,4.787244726053359,7.606776318683701,2.948217980624681,3.6008482974834983,5.723680105763228,3.0034728239670834,1.9122340643012277,1.9970946380806307,1.8159325116947038,4.0,4.0,4.0,3.20796154767644,3.20796154767644,3.20796154767644,,,,3.18038889744883,3.18038889744883,3.18038889744883,1.8887692054306204,1.8887692054306204,1.8887692054306204,5.333333333333333,6.0,4.0,3.1958285694581563,3.2281916183653965,3.1316504997966974,3.18038889744883,3.320862435148608,2.9481659027727156,3.805012856301596,5.591702102067672,2.911668233418557,1.9477909633815649,1.9970908279140775,1.8887289637307143,3.6666666666666665,5.0,3.0,1.9648829722862169,3.4411267676486714,1.8153462618235605,4.402110200316646,6.718497718511487,1.768871523910308,3.351625091442329,4.947080116690182,1.7688669934664032,2.8450383911754975,2.8953057575970766,2.7922589785918315,2005,9.93928093,-0.03161784,-0.02779353,0.02694489,8.53021943,-0.00875608,0.02529855,0.00846999,9.16157795
0,4.9411764705882355,6.0,4.0,3.252936259162215,3.394933853723769,3.166698976008937,3.247947722789457,3.3949338537237694,3.12250262127556,,,,1.9022876161377817,1.982567801907053,1.8309274510095408,5.066666666666666,6.0,4.0,3.2518877290154498,3.394939603317687,3.1743096434163873,3.240681466507336,3.3799827832429052,3.179251043792778,,,,1.9118023048215471,1.9825678019070523,1.8309274510095404,,,,,,,,,,,,,,,,3.3333333333333335,4.0,3.0,2.0434189652623567,3.507995517654038,1.8234647700667534,2.020457908500599,3.4507621736470635,1.8234647700667515,,,,2.865369818558442,2.893243373233517,2.811007329614008,2006,24.36951595,1.538e-05,0.01188781,-2.402e-05,6.0179685,4.94e-05,-1.38326511,-9.9e-07,5.60007456
0,3.75,4.0,3.0,3.24210791954982,3.3244726570423526,3.173199305243366,3.4379277293042056,3.9499657178796994,3.2084676948723208,,,,1.9449064119074793,1.9812967520551026,1.835735391464609,3.25,4.0,3.0,3.2618714967270943,3.399348810835354,3.0877933897720653,3.360568467899214,3.4595209791879156,3.25860522071467,,,,1.8721257316122328,1.9812967520551024,1.8357353914646095,,,,,,,,,,,,,,,,2.3333333333333335,3.0,2.0,2.202993683889493,3.5013023829340626,1.8759612633179237,2.2390061325213755,3.3976038384221856,1.8261050671575823,,,,2.8336232673410486,2.874229418819809,2.772860405871885,2007,12.20099482,8.35e-06,0.00346828,-1.191e-05,3.01342811,2.28e-05,-1.38256265,-1.17e-06,5.60683875
0,6.0,6.0,6.0,3.3138401959396084,3.4308776416657545,3.2049997154167884,3.378115242562765,3.481272595204314,3.28560821873369,3.6997232266558933,5.256844989758263,3.232158295301712,2.0335817561654896,2.0422473934746224,2.0162500398330176,6.0,6.0,6.0,3.378467215955053,3.578998203505095,3.124399429929428,3.334684060838422,3.5832782705098687,3.13538611054592,3.3105628550855664,3.578902933223044,3.11900884946568,2.0402423573396686,2.042247393474623,2.0162756813436915,6.0,6.0,6.0,3.3883941686058576,3.571769652454367,3.280157340054504,3.338794348983406,3.4698468599411187,3.194472292898602,3.3496974955428493,3.5717227388925235,3.1354557849674047,2.0311099950396536,2.042247393474623,2.0162500398330176,4.0,4.0,4.0,2.431612405814341,4.1207471239582665,1.9898693778134662,2.277247221688639,4.060597842722683,1.989867313087189,2.743973158769096,4.671066109545436,1.9898673130871887,2.8323469345654804,2.832359375723564,2.8323331674494505,2008,9.44044151,0.01974358,-0.02330526,-0.01912517,9.44017007,0.01642973,0.02276724,-0.01693538,9.44011834
0,6.0,6.0,6.0,3.616334183627721,5.56567634346175,2.8644431043756886,3.4732684043704083,3.9831302502290393,2.864443104375691,3.2894527475073376,3.928997114278019,2.86444310437569,2.0914626719370824,2.0914626810368007,2.0914626498406235,6.0,6.0,6.0,3.2680918032702646,3.6717405021648384,2.864443104375691,7.152231302763296,7.152231302763297,7.152231302763295,3.0176086433367235,3.0686638229904015,2.966553463683046,2.0914626797361264,2.0914626810368007,2.091462678435452,6.0,6.0,6.0,3.4259041834205086,3.9831302502290398,2.86444310437569,3.437727116552221,3.9831302502290393,2.864443104375691,3.050047842431121,3.6717404856254294,2.86444310437569,2.0914626641385214,2.0914626810368007,2.0914626472407263,4.0,4.0,4.0,2.3818700429738056,3.873284552453608,2.032439947017653,2.711401588678464,4.18549711809832,2.0323304552459915,2.091462662694278,2.15053243833398,2.0323852350610108,2.8867733594869667,2.886785587965406,2.8867633219177105,2009,5.23618331,0.04676149,0.00793462,-2.65845582,4.51087222,-0.01382609,-0.02263522,0.03098732,14.01989298
0,6.0,6.0,6.0,3.1665910111516062,4.050351774592721,2.798677902960514,3.183924984287725,3.719262463723469,2.798677902960513,3.8584258541339977,5.428506948821408,2.88991732420586,2.035354438672065,2.035354451583317,2.0353544209591363,6.0,6.0,6.0,3.2842082631091856,3.728975368810378,2.7986779029605136,3.8969803762366726,5.575256239451555,2.9811567454512073,3.286636492849028,3.7386882903507517,2.7986779029605136,2.0353544406197077,2.035354448275417,2.0353544176525786,6.0,6.0,6.0,2.9203304646209762,2.9811567454512082,2.7986779029605127,2.8595041772277554,2.981156725762238,2.7986779029605136,3.7192624564599908,3.7192624637234686,3.7192624491965134,2.0353544402730708,2.0353544515833164,2.035354417652579,4.0,4.0,4.0,2.0320820080223485,2.094326433745404,1.9764221568572649,2.035354438067804,2.0944262830967015,1.9763218667976077,2.6421536361014075,4.084958419524051,1.9764221568572649,2.81199446688983,2.8120056303393075,2.8119846151363306,201,5.08605487,0.0325508,0.00414461,-2.57109469,4.38799832,-0.00895798,-0.01286335,0.02204267,13.69803558
